orthogroup	gene_id	gene_type	san_id	san_conting	san_start	san_end	yak_id	yak_conting	yak_start	yak_end	pw_Dmel_Dsan_w	pw_Dtei_Dmel_w	pw_Dtei_Dsan_w	pw_Dyak_Dmel_w	pw_Dyak_Dsan_w	pw_Dyak_Dtei_w
OG0012728	mod	GB	LOC120454347	NC_053019.2	28862572.0	28864946.0	LOC6539065	NC_052530.2	30662486.0	30664840.0	0.0446	0.0511	0.029	0.0401	0.001	0.0245
OG0011136	modSP	GB	LOC120451203	NC_053019.2	11886413.0	11889498.0	LOC6536699	NC_052530.2	13682471.0	13685552.0	0.0959	0.0993	0.1049	0.0901	0.1729	0.0715
OG0001427	mof	GB	LOC120455502	NC_053021.2	14963588.0	14966736.0	LOC6525485	NC_052526.2	15111452.0	15114578.0	0.2145	0.2073	0.3029	0.2213	0.213	0.3366
OG0011292	moi	GB	LOC120453162	NC_053019.2	2938844.0	2939517.0	LOC6535535	NC_052530.2	4688758.0	4689624.0	0.2548	0.3246	0.4634	0.2914	0.6145	0.6294
OG0004343	mol	GB	LOC120458142	NC_053016.2	15278942.0	15293291.0	LOC6528277	NC_052527.2	15221906.0	15236870.0	0.4184	0.5099	0.462	0.3935	0.1482	0.4335
OG0003681	mon2	GB	LOC120458064	NC_053016.2	9054817.0	9061895.0	LOC6527654	NC_052527.2	9036033.0	9043110.0	0.1159	0.1088	0.1419	0.1094	0.1276	0.1033
OG0001131	moody	GB	LOC120455391	NC_053021.2	6561928.0	6567858.0	LOC6524467	NC_052526.2	6518595.0	6524129.0	0.0177	0.0246	0.0333	0.0178	0.001	0.0313
OG0001993	moon	GB	LOC120457322	NC_053021.2	1979700.0	1980682.0	LOC6523976	NC_052526.2	1975456.0	1976170.0	0.2791	0.34	0.2664	0.2923	0.3674	0.2901
OG0008882	mop	GB	LOC120447994	NC_053018.2	15036706.0	15043505.0	LOC6534130	NC_052529.2	14950344.0	14957130.0	0.0843	0.0811	0.0628	0.0887	0.0562	0.0769
OG0011054	mor	GB	LOC120451108	NC_053019.2	14655204.0	14659980.0	LOC6537106	NC_052530.2	16424365.0	16429136.0	0.022	0.0358	0.0391	0.022	0.0349	0.0391
OG0003294	morgue	GB	LOC120458778	NC_053016.2	4480771.0	4482577.0	LOC6526824	NC_052527.2	4555819.0	4557620.0	0.2301	0.1766	0.097	0.2026	0.001	0.0798
OG0007187	mr	GB	LOC120444662	NC_053017.2	21340933.0	21343939.0	LOC6531946	NC_052528.2	22527175.0	22530177.0	0.0107	0.016	0.0116	0.0105	0.001	0.013
OG0004098	mre11	GB	LOC120455290	NC_053016.2	7777252.0	7779526.0	LOC6527261	NC_052527.2	7764260.0	7766443.0	0.0229	0.0282	0.0252	0.0193	0.0207	0.0216
OG0007392	mri	GB	LOC120450369	NC_053018.2	215377.0	217391.0	LOC6532192	NC_052529.2	220482.0	222490.0	0.048	0.0567	0.0145	0.0556	0.0118	0.0218
OG0006161	mrj	GB	LOC120445563	NC_053017.2	16408960.0	16426945.0	LOC6531457	NC_052528.2	19554104.0	19572530.0	0.0435	0.0429	0.0149	0.0423	0.0341	0.0181
OG0008964	mrn	GB	LOC120448037	NC_053018.2	18242797.0	18244587.0	LOC6539552	NC_052529.2	18203132.0	18204894.0	0.097	0.0812	0.001	0.1099	0.001	0.001
OG0012304	mrt	GB	LOC120454286	NC_053019.2	23439358.0	23443963.0	LOC6538277	NC_052530.2	25234961.0	25239676.0	0.0975	0.0943	0.1571	0.0941	0.2265	0.1497
OG0004311	ms_2_34Fe	GB	LOC120444311	NC_053016.2	14613678.0	14619107.0	LOC6528218	NC_052527.2	14559049.0	14564592.0	0.2117	0.2401	0.2813	0.236	0.1737	0.3646
OG0004372	ms_2_35Ci	GB	LOC120458530	NC_053016.2	20261061.0	20262437.0	LOC6529015	NC_052527.2	20230519.0	20231865.0	0.0438	0.0481	0.0229	0.045	0.037	0.0267
OG0009408	ms_3_76Cc	GB	LOC120450519	NC_053018.2	20906041.0	20909771.0	LOC6534916	NC_052529.2	20904424.0	20908249.0	0.0542	0.0591	0.0337	0.0595	0.0368	0.0365
OG0012245	ms_3_K81	GB	LOC120454592	NC_053019.2	23835368.0	23836046.0	LOC6538345	NC_052530.2	25637031.0	25637698.0	0.2261	0.223	0.1635	0.2082	0.1623	0.1297
OG0004723	msb1l	GB	LOC120446140	NC_053017.2	7581427.0	7582861.0	LOC6529742	NC_052528.2	8663045.0	8664493.0	0.0719	0.08	0.0306	0.075	0.0271	0.0362
OG0007503	msd1	GB	LOC120447451	NC_053018.2	1336350.0	1336996.0	LOC6532351	NC_052529.2	1342522.0	1343201.0	0.1922	0.171	0.1692	0.1952	0.1164	0.1677
OG0007504	msd5	GB	LOC120447450	NC_053018.2	1336932.0	1337906.0	LOC6532352	NC_052529.2	1343108.0	1343965.0	0.0363	0.0245	0.0281	0.0338	0.0297	0.0225
OG0012124	msi	GB	LOC120454583	NC_053019.2	25110622.0	25200012.0	LOC6538497	NC_052530.2	26901273.0	26990642.0	0.0738	0.0671	0.1264	0.0689	0.1214	0.107
OG0008204	msk	GB	LOC120450245	NC_053018.2	8838402.0	8843787.0	LOC6533401	NC_052529.2	8764168.0	8769170.0	0.1113	0.1574	0.0417	0.1293	0.079	0.0759
OG0004601	msl-1	GB	LOC120446874	NC_053017.2	6702724.0	6706805.0	LOC6529600	NC_052528.2	7785837.0	7790588.0	0.0896	0.081	0.0231	0.0838	0.0352	0.0223
OG0003203	msl-2	GB	LOC120443850	NC_053016.2	3466471.0	3470093.0	LOC6526726	NC_052527.2	3516588.0	3520179.0	0.0248	0.0214	0.0068	0.0212	0.0166	0.001
OG0008096	msl-3	GB	LOC120447760	NC_053018.2	7822384.0	7824444.0	LOC6533267	NC_052529.2	7773018.0	7775317.0	0.0338	0.0409	0.056	0.0357	0.0487	0.0574
OG0007646	msn	GB	LOC120450606	NC_053018.2	9496928.0	9528225.0	LOC6533497	NC_052529.2	9419307.0	9451085.0	0.0423	0.0378	0.0199	0.0449	0.0578	0.0141
OG0006010	mspo	GB	LOC120445301	NC_053017.2	17923787.0	17967347.0	LOC6530427	NC_052528.2	13086680.0	13129117.0	0.2365	0.2221	0.0229	0.238	0.2029	0.0581
OG0011063	msps	GB	LOC120454269	NC_053019.2	14565611.0	14575563.0	LOC6537095	NC_052530.2	16335250.0	16344677.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0002784	mst	GB	LOC120456688	NC_053021.2	20832593.0	20834592.0	LOC6526182	NC_052526.2	21026338.0	21028332.0	0.1215	0.1262	0.0572	0.1199	0.0725	0.0649
OG0003866	mtDNA-helicase	GB	LOC120451189	NC_053016.2	12736203.0	12738417.0	LOC6527910	NC_052527.2	12699488.0	12701686.0	0.0855	0.0872	0.0753	0.0867	0.0668	0.0755
OG0002948	mtRNApol	GB	LOC120452002	NC_053016.2	1110224.0	1115109.0	LOC6526380	NC_052527.2	1137069.0	1141963.0	0.001	0.001	0.001	0.0111	0.0407	0.0203
OG0011080	mtSSB	GB	LOC120452354	NC_053019.2	14416607.0	14417628.0	LOC6537074	NC_052530.2	16186486.0	16187611.0	0.0394	0.0422	0.0622	0.0382	0.0393	0.0575
OG0010435	mtTFB2	GB	LOC120454450	NC_053019.2	9894198.0	9895867.0	LOC6536465	NC_052530.2	11680835.0	11682558.0	0.2347	0.2275	0.2727	0.2546	0.2991	0.2226
OG0009903	mtd	GB	LOC120451040	NC_053019.2	1815247.0	1884804.0	LOC6535385	NC_052530.2	3555088.0	3639557.0	0.1021	0.1013	0.0869	0.1103	0.1075	0.1078
OG0010210	mtg	GB	LOC120454196	NC_053019.2	8098822.0	8109984.0	LOC6536182	NC_052530.2	9910985.0	9919724.0	0.0901	0.1164	0.0616	0.0951	0.0714	0.0925
OG0002377	mthl1	GB	LOC120455609	NC_053021.2	10562008.0	10571423.0	LOC6524994	NC_052526.2	11022906.0	11032419.0	0.154	0.1633	0.162	0.1559	0.2014	0.1655
OG0007421	mthl10	GB	LOC120447516	NC_053018.2	349564.0	359830.0	LOC6532226	NC_052529.2	354588.0	368910.0	0.1756	0.1718	0.1115	0.1744	0.0549	0.1117
OG0007406	mthl14	GB	LOC120449318	NC_053018.2	263100.0	265831.0	LOC6532207	NC_052529.2	268227.0	271094.0	0.0457	0.0392	0.0503	0.0462	0.0361	0.0532
OG0003919	mthl15	GB	LOC120458872	NC_053016.2	13079457.0	13087272.0	LOC6527984	NC_052527.2	13037034.0	13041352.0	0.3819	0.3538	0.6557	0.3741	0.3129	0.9514
OG0010612	mthl5	GB	LOC120451644	NC_053019.2	16735190.0	16738534.0	LOC6537380	NC_052530.2	18500868.0	18504296.0	0.1646	0.1444	0.2507	0.1636	0.0961	0.2517
OG0008147	mthl6	GB	LOC120447683	NC_053018.2	8203025.0	8204816.0	LOC6533330	NC_052529.2	8145620.0	8147410.0	0.0461	0.0563	0.0164	0.0427	0.001	0.0149
OG0003476	mtm	GB	LOC120458213	NC_053016.2	13325432.0	13327608.0	LOC6528072	NC_052527.2	13285678.0	13287873.0	0.0304	0.0282	0.0061	0.0292	0.0116	0.001
OG0008260	mtrm	GB	LOC120449532	NC_053018.2	3547847.0	3548922.0	LOC26535372	NC_052529.2	3549876.0	3550961.0	0.0445	0.0261	0.0253	0.0411	0.0101	0.0212
OG0003658	mts	GB	LOC120453143	NC_053016.2	5150133.0	5155371.0	LOC6526898	NC_052527.2	5156214.0	5160778.0	0.0489	0.0583	0.0278	0.0586	0.0165	0.0447
OG0003717	mtsh	GB	LOC120458613	NC_053016.2	8848708.0	8851918.0	LOC6527695	NC_052527.2	8832606.0	8835726.0	0.0477	0.0475	0.0088	0.0388	0.0118	0.001
OG0005252	mtt	GB	LOC120458366	NC_053016.2	17233536.0	17281617.0	LOC6528602	NC_052527.2	17164176.0	17249028.0	0.1437	0.1353	0.0484	0.1301	0.044	0.0321
OG0007599	mu2	GB	LOC120447570	NC_053018.2	1944036.0	1949115.0	LOC6532477	NC_052529.2	1948886.0	1953853.0	0.0243	0.0212	0.0075	0.0261	0.054	0.0158
OG0009701	mub	GB	LOC120449495	NC_053018.2	22038140.0	22127850.0	LOC6535120	NC_052529.2	22033274.0	22123548.0	0.1005	0.0832	0.1119	0.0892	0.1589	0.0749
OG0003625	muc	GB	LOC120455999	NC_053016.2	5567453.0	5570783.0	LOC6526946	NC_052527.2	5560234.0	5563597.0	0.1567	0.1873	0.2865	0.1523	0.1455	0.1866
OG0002159	mud	GB	LOC120455102	NC_053021.2	8235517.0	8245718.0	LOC6524713	NC_052526.2	8603652.0	8613910.0	0.0611	0.0524	0.0669	0.0644	0.3966	0.0708
OG0010365	mura	GB	LOC120454487	NC_053019.2	9381823.0	9397580.0	LOC6536374	NC_052530.2	11174435.0	11189292.0	0.0808	0.0776	0.0862	0.0879	0.1513	0.0862
OG0002120	mus101	GB	LOC120456854	NC_053021.2	12303792.0	12308511.0	LOC6524648	NC_052526.2	8120017.0	8125134.0	0.0372	0.0327	0.0357	0.0324	0.02	0.0217
OG0003752	mus201	GB	LOC120444010	NC_053016.2	8726837.0	8730917.0	LOC6527734	NC_052527.2	8710004.0	8714087.0	0.1853	0.2242	0.3422	0.1694	0.1808	0.2961
OG0008211	mus301	GB	LOC120448365	NC_053018.2	8860128.0	8864255.0	LOC6533408	NC_052529.2	8785947.0	8828730.0	0.0517	0.0494	0.0656	0.0518	0.1858	0.0624
OG0009287	mus304	GB	LOC120449370	NC_053018.2	16133098.0	16136119.0	LOC6534243	NC_052529.2	16049548.0	16052621.0	0.0211	0.0196	0.0208	0.022	0.0712	0.0125
OG0008121	mus312	GB	LOC120450272	NC_053018.2	8042051.0	8045958.0	LOC6533298	NC_052529.2	7987788.0	7992532.0	0.0798	0.0885	0.0892	0.0786	0.0591	0.0884
OG0001024	mus81	GB	LOC120456394	NC_053021.2	770576.0	771944.0	LOC6523863	NC_052526.2	790580.0	792469.0	0.029	0.0323	0.0102	0.0381	0.0539	0.0237
OG0005769	muskelin	GB	LOC120446632	NC_053017.2	9912714.0	9916264.0	LOC6530076	NC_052528.2	11008436.0	11011987.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0006263	mute	GB	LOC120444821	NC_053017.2	20148635.0	20155252.0	LOC6531714	NC_052528.2	21311747.0	21318710.0	0.0743	0.073	0.0966	0.0723	0.175	0.0615
OG0007601	mv	GB	LOC120447569	NC_053018.2	1951987.0	1965754.0	LOC6532479	NC_052529.2	1956580.0	1970572.0	0.1024	0.092	0.0702	0.1045	0.1151	0.0727
OG0007482	mwh	GB	LOC120449715	NC_053018.2	1213993.0	1236830.0	LOC6532326	NC_052529.2	1222768.0	1243224.0	0.0049	0.0055	0.001	0.0104	0.0162	0.0194
OG0001744	mxc	GB	LOC120455318	NC_053021.2	18057502.0	18064170.0	LOC6525899	NC_052526.2	18281867.0	18288532.0	0.1278	0.1235	0.0402	0.1288	0.1805	0.0481
OG0003329	mxt	GB	LOC120453755	NC_053016.2	4869072.0	4874639.0	LOC6526869	NC_052527.2	4942455.0	4948405.0	0.101	0.075	0.0309	0.0862	0.1103	0.0138
OG0012771	myo	GB	LOC120454874	NC_053020.2	762862.0	768373.0	LOC6523742	NC_052531.2	781271.0	787208.0	0.0518	0.0523	0.0411	0.0643	0.0811	0.0549
OG0001617	mys	GB	LOC120456177	NC_053021.2	13689510.0	13697852.0	LOC6525363	NC_052526.2	13806447.0	13814625.0	0.2694	0.2321	0.4089	0.2723	0.8677	0.5412
OG0011961	nAChRalpha1	GB	LOC120451264	NC_053019.2	26278621.0	26331018.0	LOC6538713	NC_052530.2	28070570.0	28131557.0	0.1255	0.0987	0.2116	0.1629	0.2546	0.2554
OG0011963	nAChRalpha2	GB	LOC120452548	NC_053019.2	26238361.0	26244245.0	LOC6538709	NC_052530.2	28034797.0	28040733.0	0.1808	0.2282	0.1917	0.169	0.1547	0.1667
OG0009778	nAChRalpha4	GB	LOC120447845	NC_053018.2	23386435.0	23447372.0	LOC6540503	NC_052529.2	23783048.0	23833601.0	0.048	0.0302	0.0543	0.0255	0.1077	0.0132
OG0007876	nAChRbeta1	GB	LOC120448211	NC_053018.2	5080007.0	5086733.0	LOC6532968	NC_052529.2	5063185.0	5069900.0	0.0502	0.0379	0.0747	0.0454	0.0162	0.066
OG0011964	nAChRbeta2	GB	LOC120450746	NC_053019.2	26214178.0	26220516.0	LOC6538707	NC_052530.2	28008878.0	28015163.0	0.2212	0.2264	0.2047	0.1924	0.0569	0.2055
OG0002899	nAChRbeta3	GB	LOC120451821	NC_053016.2	555435.0	557668.0	LOC6526318	NC_052527.2	589158.0	591767.0	0.0098	0.0102	0.001	0.01	0.001	0.001
OG0007729	nSMase	GB	LOC120448944	NC_053018.2	3819724.0	3821496.0	LOC26536235	NC_052529.2	3822726.0	3824497.0	0.1968	0.1775	0.3253	0.1702	0.3099	0.1758
OG0007543	nSyb	GB	LOC120450429	NC_053018.2	1627190.0	1634534.0	LOC6532405	NC_052529.2	1634477.0	1640791.0	0.05	0.0532	0.0313	0.0458	0.0316	0.0286
OG0002162	na	GB	LOC120455459	NC_053021.2	8253317.0	8264104.0	LOC6524717	NC_052526.2	8621531.0	8631584.0	0.0514	0.0535	0.0415	0.049	0.0237	0.0389
OG0007828	nab	GB	LOC120448656	NC_053018.2	4802553.0	4809784.0	LOC6532915	NC_052529.2	4782335.0	4789703.0	0.0996	0.0707	0.1207	0.0969	0.0474	0.1042
OG0010221	nac	GB	LOC120450786	NC_053019.2	8153341.0	8154694.0	LOC6536194	NC_052530.2	9963051.0	9964649.0	0.2636	0.1959	0.4205	0.2676	0.404	0.4734
OG0007007	nahoda	GB	LOC120446169	NC_053017.2	20268606.0	20289656.0	LOC6531738	NC_052528.2	21434561.0	21455548.0	0.1007	0.1012	0.0884	0.0976	0.0968	0.0924
OG0002631	narya	GB	LOC120455069	NC_053021.2	11916103.0	11916975.0	LOC6525196	NC_052526.2	12397421.0	12398388.0	0.0092	0.0753	0.2087	0.0072	0.0121	0.19
OG0010887	natalisin	GB	LOC120451085	NC_053019.2	16217971.0	16221192.0	LOC6537308	NC_052530.2	17986559.0	17989987.0	0.1954	0.1178	0.1874	0.2	0.2031	0.1827
OG0011841	nau	GB	LOC120453551	NC_053019.2	20481886.0	20487568.0	LOC6537924	NC_052530.2	22253798.0	22259915.0	0.1414	0.122	0.0982	0.1281	0.0794	0.0618
OG0011306	naz	GB	LOC120451971	NC_053019.2	3006444.0	3018020.0	LOC120321811	NC_052530.2	4758119.0	4769719.0	0.0053	0.0044	0.001	0.0044	0.001	0.001
OG0008422	nbs	GB	LOC120448929	NC_053018.2	2270604.0	2273434.0	LOC6532511	NC_052529.2	2275471.0	2278262.0	0.0924	0.0957	0.0908	0.1017	0.0916	0.1115
OG0012498	ncd	GB	LOC120453119	NC_053019.2	20885748.0	20888226.0	LOC6537999	NC_052530.2	22653370.0	22655828.0	0.0489	0.0613	0.0129	0.0653	0.0396	0.035
OG0005535	nclb	GB	LOC120445417	NC_053017.2	3887227.0	3888779.0	LOC6529350	NC_052528.2	4933786.0	4935369.0	0.2832	0.3039	0.2599	0.2747	0.1287	0.2535
OG0004581	ncm	GB	LOC120445298	NC_053017.2	6463837.0	6468300.0	LOC6529575	NC_052528.2	7549641.0	7554075.0	0.0368	0.0398	0.0263	0.039	0.007	0.0315
OG0008056	ndl	GB	LOC120448709	NC_053018.2	7268510.0	7279473.0	LOC6533215	NC_052529.2	7221454.0	7232766.0	0.1559	0.1646	0.1567	0.1622	0.1688	0.1972
OG0004757	neb	GB	LOC120444986	NC_053017.2	8046722.0	8061513.0	LOC6529794	NC_052528.2	9128215.0	9149877.0	0.1021	0.1202	0.1487	0.1062	0.102	0.1579
OG0005078	nec	GB	LOC120443749	NC_053016.2	15952402.0	15954168.0	LOC6528391	NC_052527.2	15889112.0	15890879.0	0.0169	0.0232	0.015	0.0176	0.001	0.0166
OG0001776	nej	GB	LOC120456059	NC_053021.2	18478893.0	18496672.0	LOC6525939	NC_052526.2	18709513.0	18726981.0	0.0279	0.034	0.0139	0.0272	0.029	0.0189
OG0005779	nemy	GB	LOC120445635	NC_053017.2	9875025.0	9885599.0	LOC6530066	NC_052528.2	10970586.0	10980827.0	0.0277	0.0331	0.0484	0.0247	0.0332	0.0316
OG0012353	nenya	GB	LOC120453422	NC_053019.2	22798354.0	22801610.0	LOC6538207	NC_052530.2	24575406.0	24577260.0	0.1167	0.1044	0.1381	0.1109	0.1395	0.1099
OG0007472	nerfin-1	GB	LOC120447601	NC_053018.2	932863.0	934305.0	LOC6532299	NC_052529.2	941002.0	944230.0	0.0356	0.0439	0.0511	0.0321	0.0232	0.0462
OG0010444	nerfin-2	GB	LOC120452518	NC_053019.2	9920034.0	9922410.0	LOC6536476	NC_052530.2	11705777.0	11709100.0	0.1803	0.1692	0.132	0.1841	0.1777	0.1179
OG0012709	nero	GB	LOC120452734	NC_053019.2	28555661.0	28557225.0	LOC6539041	NC_052530.2	30359084.0	30360192.0	0.4529	0.4205	0.2766	0.4597	0.2212	0.2695
OG0009367	nes	GB	LOC120448178	NC_053018.2	21275722.0	21278982.0	LOC6534970	NC_052529.2	21276649.0	21279823.0	0.1091	0.1018	0.0404	0.108	0.089	0.0413
OG0004762	nesd	GB	LOC120444989	NC_053017.2	8065562.0	8067836.0	LOC6529799	NC_052528.2	9153958.0	9156119.0	0.1787	0.1422	0.1474	0.1849	0.0969	0.1433
OG0002834	net	GB	LOC120458112	NC_053016.2	90100.0	95560.0	LOC6526246	NC_052527.2	127288.0	131790.0	0.0809	0.1231	0.1979	0.0846	0.2444	0.1774
OG0010311	neur	GB	LOC120453321	NC_053019.2	8854288.0	8873531.0	LOC6536310	NC_052530.2	10651399.0	10670623.0	0.0548	0.0512	0.0367	0.0544	0.0895	0.0464
OG0001245	ng4	GB	LOC120456117	NC_053021.2	5386197.0	5394698.0	LOC6524327	NC_052526.2	5350989.0	5351724.0	0.0768	0.0466	0.1968	0.079	0.059	0.2104
OG0004374	nht	GB	LOC120452983	NC_053016.2	20235488.0	20237241.0	LOC6529012	NC_052527.2	20205039.0	20205954.0	0.0249	0.021	0.037	0.023	0.0093	0.0095
OG0012005	niki	GB	LOC120454408	NC_053019.2	25900105.0	25903140.0	LOC6538655	NC_052530.2	27694422.0	27699170.0	0.0259	0.0249	0.013	0.0255	0.001	0.0131
OG0002937	ninaA	GB	LOC120458135	NC_053016.2	888632.0	889587.0	LOC6526364	NC_052527.2	918031.0	918992.0	0.0322	0.0251	0.0194	0.0309	0.001	0.018
OG0010812	ninaB	GB	LOC120453899	NC_053019.2	13857490.0	13860259.0	LOC6536994	NC_052530.2	15615966.0	15618534.0	0.0797	0.0784	0.11	0.0671	0.0787	0.069
OG0003617	ninaC	GB	LOC120451653	NC_053016.2	5615866.0	5622364.0	LOC6526957	NC_052527.2	5609937.0	5616576.0	0.0371	0.0297	0.0487	0.0365	0.0545	0.0373
OG0004557	ninaD	GB	LOC120447229	NC_053017.2	4520104.0	4522046.0	LOC6529425	NC_052528.2	5579917.0	5582919.0	0.0181	0.0085	0.0229	0.0235	0.0244	0.0324
OG0010556	ninaG	GB	LOC120451301	NC_053019.2	11260528.0	11262895.0	LOC6536635	NC_052530.2	13050193.0	13052676.0	0.0952	0.0863	0.0677	0.0955	0.0672	0.0643
OG0005181	nito	GB	LOC120444131	NC_053016.2	16712630.0	16716774.0	LOC6528510	NC_052527.2	16652013.0	16655367.0	0.0578	0.0584	0.0815	0.0651	0.1903	0.089
OG0009350	nkd	GB	LOC120449439	NC_053018.2	21492709.0	21533040.0	LOC6534992	NC_052529.2	21486239.0	21527218.0	0.2366	0.227	0.2788	0.2211	0.1737	0.225
OG0008546	nkt	GB	LOC120448775	NC_053018.2	11373863.0	11374942.0	LOC6533686	NC_052529.2	11310465.0	11311345.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0003940	nmd	GB	LOC120456126	NC_053016.2	13147340.0	13148714.0	LOC6528005	NC_052527.2	13105108.0	13106472.0	0.128	0.1523	0.3058	0.1038	0.0729	0.2199
OG0002170	nmdyn-D6	GB	LOC120457314	NC_053021.2	8561020.0	8561949.0	LOC6524733	NC_052526.2	8978867.0	8980225.0	0.0524	0.0555	0.1267	0.058	0.0917	0.1599
OG0010390	nmdyn-D7	GB	LOC120453175	NC_053019.2	9529948.0	9531498.0	LOC6536403	NC_052530.2	11319806.0	11321338.0	0.0325	0.0378	0.0245	0.0373	0.0408	0.0265
OG0008196	nmo	GB	LOC120450484	NC_053018.2	8705087.0	8772533.0	LOC6533384	NC_052529.2	8630509.0	8698664.0	0.1194	0.0903	0.1487	0.0917	0.1577	0.1205
OG0004326	noc	GB	LOC120457605	NC_053016.2	14787817.0	14790967.0	LOC6528234	NC_052527.2	14732194.0	14735355.0	0.0484	0.0365	0.0138	0.0403	0.0429	0.001
OG0001832	nocte	GB	LOC120455906	NC_053021.2	19259105.0	19270323.0	LOC6526018	NC_052526.2	19502521.0	19515089.0	0.0427	0.0433	0.0467	0.0368	0.0268	0.0272
OG0009950	noi	GB	LOC120453299	NC_053019.2	17404334.0	17406244.0	LOC6537480	NC_052530.2	19171313.0	19173199.0	0.0288	0.0303	0.0456	0.0327	0.0316	0.0514
OG0004881	nolo	GB	LOC120444788	NC_053017.2	3367990.0	3412629.0	LOC6529201	NC_052528.2	3492722.0	3531504.0	0.126	0.1282	0.1436	0.1274	0.1129	0.1323
OG0010272	nom	GB	LOC120453267	NC_053019.2	8560200.0	8562623.0	LOC6536259	NC_052530.2	10368749.0	10370481.0	0.1438	0.1625	0.091	0.1515	0.1426	0.0867
OG0005592	nompA	GB	LOC120457786	NW_025319012.1	193005.0	200468.0	LOC6529282	NC_052528.2	4505841.0	4514464.0	0.0435	0.0598	0.1525	0.0442	0.0662	0.1341
OG0004874	nompB	GB	LOC120447096	NC_053017.2	3566990.0	3595586.0	LOC6529209	NC_052528.2	3637000.0	3662522.0	0.0684	0.118	0.2818	0.0656	0.3012	0.2946
OG0003399	nompC	GB	LOC120458124	NC_053016.2	14020690.0	14040622.0	LOC6528156	NC_052527.2	13963515.0	13983308.0	0.144	0.1352	0.1451	0.1494	0.1314	0.1729
OG0001515	nonC	GB	LOC120455504	NC_053021.2	2801451.0	2814896.0	LOC6524083	NC_052526.2	2782376.0	2795795.0	0.1214	0.1383	0.1409	0.1217	0.204	0.1707
OG0003574	nop5	GB	LOC120458793	NC_053016.2	6086092.0	6088071.0	LOC6527012	NC_052527.2	6082146.0	6084120.0	0.2124	0.2071	0.2031	0.2004	0.2185	0.1519
OG0006448	nopo	GB	LOC120445918	NC_053017.2	14642455.0	14644370.0	LOC6531128	NC_052528.2	17784323.0	17786235.0	0.1572	0.1721	0.1277	0.164	0.1342	0.1563
OG0007243	nord	GB	LOC120446207	NC_053017.2	21599832.0	21611901.0	LOC6532015	NC_052528.2	22788285.0	22800378.0	0.1115	0.1104	0.1235	0.1196	0.2618	0.1621
OG0001311	norpA	GB	LOC120455305	NC_053021.2	4326130.0	4367921.0	LOC6524245	NC_052526.2	4285490.0	4329914.0	0.0795	0.0626	0.0115	0.0824	0.001	0.012
OG0009311	not	GB	LOC120448423	NC_053018.2	15625350.0	15628827.0	LOC6534205	NC_052529.2	15544932.0	15548318.0	0.0625	0.2076	0.444	0.058	0.0276	0.4138
OG0009775	nrm	GB	LOC120447830	NC_053018.2	23244108.0	23291760.0	LOC6540104	NC_052529.2	23176149.0	23288828.0	0.5515	0.5036	0.4656	0.5449	0.4498	0.4774
OG0003560	nrv1	GB	LOC120454710	NC_053016.2	6220087.0	6228655.0	LOC6527031	NC_052527.2	6213190.0	6221830.0	0.0955	0.0948	0.0603	0.0951	0.0313	0.0517
OG0003561	nrv2	GB	LOC120452695	NC_053016.2	6207951.0	6217192.0	LOC6527030	NC_052527.2	6201778.0	6210242.0	0.3147	0.2766	0.196	0.3082	0.2007	0.1954
OG0004872	nrv3	GB	LOC120457737	NW_025319012.1	794498.0	807297.0	LOC6529214	NC_052528.2	3930259.0	3945081.0	0.1294	0.1291	0.1023	0.1322	0.0866	0.0879
OG0011027	nsl1	GB	LOC120453928	NC_053019.2	14824165.0	14832544.0	LOC6537135	NC_052530.2	16597264.0	16605615.0	0.0931	0.0703	0.1157	0.0822	0.1723	0.0731
OG0008701	nst	GB	LOC120449149	NC_053018.2	12747320.0	12750239.0	LOC6533903	NC_052529.2	12670930.0	12673886.0	0.1379	0.1176	0.1093	0.1413	0.1963	0.1183
OG0009163	nudC	GB	LOC120449051	NC_053018.2	17419227.0	17430302.0	LOC6534403	NC_052529.2	17364342.0	17375457.0	0.0827	0.0849	0.0969	0.0861	0.0748	0.0982
OG0008449	nudE	GB	LOC120449292	NC_053018.2	10008522.0	10011276.0	LOC6533558	NC_052529.2	9935676.0	9938385.0	0.3401	0.3166	0.0403	0.3358	0.001	0.0375
OG0008846	nuf	GB	LOC120447457	NC_053018.2	14461894.0	14505093.0	LOC6534089	NC_052529.2	14379901.0	14423685.0	0.1141	0.116	0.049	0.0544	0.291	0.2027
OG0001538	nullo	GB	LOC120455624	NC_053021.2	14760898.0	14762466.0	LOC6525463	NC_052526.2	14883147.0	14884331.0	0.2261	0.2422	0.4775	0.2164	0.44	0.4407
OG0003822	numb	GB	LOC120443791	NC_053016.2	12274356.0	12300263.0	LOC6527859	NC_052527.2	12222656.0	12248570.0	0.257	0.2634	0.1588	0.2504	0.0443	0.1382
OG0004251	nur	GB	LOC120446527	NC_053016.2	9669415.0	9681686.0	LOC6527540	NC_052527.2	9643219.0	9644016.0	0.0767	0.0781	0.0939	0.081	0.1532	0.0915
OG0009785	nvd	GB	LOC120457522	NW_025318945.1	37214.0	174686.0	LOC26535507	NC_052529.2	24992949.0	25120543.0	0.3499	0.357	0.3823	0.3615	0.3901	0.3394
